age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,screen_time_intensity,commit_bug_ratio,work_category
36.0,5.0,9.78,6.89,7.0,3.0,0.0,8.0,14.22,1.81,48.61,1,1.3991416309012876,1.439271255060729,0.0,1
30.0,5.0,4.65,7.18,0.0,17.0,17.0,4.0,8.83,0.82,28.28,0,0.6387362637362638,1.8589473684210527,0.9941520467836257,0
31.0,1.0,8.34,4.68,4.0,12.0,27.0,1.0,13.31,0.89,52.47,1,1.7447698744769877,1.5770142180094788,2.231404958677686,1
38.0,19.0,5.35,6.37,1.0,0.0,14.0,5.0,8.47,0.9,28.58,0,0.8268933539412674,1.5541284403669728,140.0,0
41.0,14.0,6.73,5.53,3.0,7.0,20.0,6.0,10.03,1.22,42.73,1,1.1953818827708704,1.4685212298682282,2.8169014084507045,1
43.0,16.0,8.99,8.66,4.0,9.0,27.0,7.0,10.7,1.53,36.84,1,1.0262557077625571,1.177117711771177,2.967032967032967,1
44.0,7.0,12.83,5.1,6.0,16.0,18.0,4.0,15.43,0.7,86.07,2,2.467307692307693,1.1933488012374323,1.1180124223602483,2
26.0,4.0,11.08,7.67,6.0,9.0,22.0,7.0,14.3,1.26,72.77,2,1.4259974259974262,1.2790697674418605,2.417582417582418,1
39.0,16.0,12.68,6.59,3.0,0.0,13.0,5.0,15.2,0.41,54.47,1,1.8953662182361735,1.189358372456964,130.0,1
25.0,19.0,7.83,4.06,6.0,0.0,26.0,3.0,11.01,1.02,37.2,1,1.8822115384615388,1.3883984867591426,260.0,1
40.0,0.0,7.13,6.58,1.0,4.0,5.0,6.0,8.45,1.09,43.41,1,1.0673652694610778,1.1687413554633472,1.2195121951219514,1
43.0,17.0,7.81,4.5,5.0,0.0,17.0,8.0,11.95,1.78,52.65,1,1.6978260869565218,1.5107458912768648,170.0,1
20.0,14.0,4.19,7.3,3.0,19.0,7.0,9.0,9.13,1.79,48.31,1,0.5662162162162163,2.128205128205128,0.36649214659685864,0
36.0,4.0,11.25,6.83,0.0,12.0,4.0,3.0,12.51,0.97,47.26,1,1.6233766233766234,1.1022026431718062,0.3305785123966942,1
30.0,6.0,7.5,4.05,4.0,8.0,21.0,8.0,11.7,0.05,88.74,2,1.8072289156626509,1.5394736842105263,2.5925925925925926,1
41.0,17.0,7.13,5.02,4.0,15.0,7.0,3.0,9.1,1.69,47.12,1,1.3925781250000002,1.2586445366528354,0.4635761589403974,1
37.0,5.0,9.98,7.88,4.0,7.0,28.0,0.0,11.77,0.0,64.29,1,1.2506265664160403,1.16765873015873,3.943661971830986,1
40.0,4.0,8.36,5.38,3.0,13.0,5.0,3.0,12.13,0.96,72.67,2,1.5255474452554745,1.4338061465721044,0.3816793893129771,1
36.0,18.0,13.81,6.5,1.0,16.0,9.0,1.0,14.99,0.04,78.95,2,2.0924242424242427,1.0776419841840403,0.5590062111801242,2
26.0,9.0,7.56,5.56,3.0,3.0,2.0,5.0,10.41,0.71,26.81,0,1.335689045936396,1.3590078328981725,0.6451612903225806,1
36.0,14.0,10.14,8.61,3.0,6.0,12.0,7.0,11.15,1.27,49.29,1,1.1641791044776122,1.0888671875,1.9672131147540985,1
39.0,9.0,7.12,6.68,6.0,16.0,6.0,5.0,10.34,0.74,77.35,2,1.0501474926253689,1.4321329639889198,0.37267080745341613,1
28.0,15.0,13.91,7.48,5.0,15.0,29.0,8.0,16.76,1.85,90.58,2,1.8350923482849604,1.196288365453248,1.9205298013245033,1
36.0,11.0,8.45,4.42,4.0,13.0,3.0,5.0,13.11,1.28,54.0,1,1.8694690265486726,1.5333333333333334,0.22900763358778625,1
39.0,17.0,10.34,6.46,1.0,15.0,12.0,6.0,14.22,1.29,72.86,2,1.5762195121951221,1.3620689655172415,0.794701986754967,1
41.0,0.0,8.99,5.3,2.0,1.0,5.0,4.0,6.77,0.75,23.3,0,1.664814814814815,0.7447744774477447,4.545454545454545,1
41.0,15.0,11.33,5.55,7.0,14.0,15.0,7.0,13.75,0.08,100.0,2,2.0053097345132747,1.2029746281714786,1.0638297872340425,2
27.0,5.0,6.69,7.44,1.0,10.0,21.0,1.0,11.42,1.48,22.1,0,0.8872679045092838,1.6818851251840943,2.0792079207920793,0
36.0,2.0,8.49,6.85,6.0,12.0,26.0,1.0,12.39,1.43,42.24,1,1.22158273381295,1.442374854481956,2.1487603305785123,1
26.0,1.0,12.83,5.87,3.0,3.0,20.0,7.0,16.21,1.06,67.15,1,2.1490787269681744,1.2536736272235114,6.451612903225806,2
20.0,1.0,13.71,7.27,0.0,0.0,28.0,5.0,16.95,0.83,45.72,1,1.860244233378562,1.227371469949312,280.0,1
32.0,12.0,8.25,4.82,1.0,14.0,0.0,1.0,10.84,1.08,50.92,1,1.6768292682926829,1.2982035928143714,0.0,1
42.0,8.0,12.35,4.32,4.0,11.0,29.0,5.0,15.69,1.49,84.65,2,2.7941176470588234,1.2602409638554217,2.6126126126126126,2
38.0,15.0,4.53,8.27,0.0,8.0,14.0,7.0,8.62,1.43,16.98,0,0.5412186379928317,1.8617710583153346,1.7283950617283952,0
43.0,4.0,12.48,6.82,2.0,6.0,12.0,5.0,13.99,1.32,51.1,1,1.8034682080924855,1.1120826709062004,1.9672131147540985,1
38.0,6.0,10.3,6.46,2.0,2.0,29.0,8.0,15.18,1.81,53.795,1,1.5701219512195124,1.4596153846153845,13.809523809523808,1
36.0,12.0,8.89,5.54,7.0,15.0,25.0,5.0,10.85,1.22,78.17,2,1.5762411347517733,1.206896551724138,1.6556291390728477,1
32.0,19.0,12.9,5.86,0.0,3.0,1.0,2.0,15.69,0.03,60.07,1,2.1644295302013425,1.206923076923077,0.3225806451612903,2
35.0,12.0,12.45,4.41,6.0,13.0,19.0,8.0,13.54,1.24,92.99,2,2.7605321507760534,1.0788844621513944,1.450381679389313,2
27.0,6.0,6.97,8.28,2.0,12.0,28.0,9.0,10.17,1.23,49.68,1,0.8317422434367543,1.4384724186704385,2.31404958677686,0
38.0,9.0,11.91,6.96,0.0,19.0,27.0,4.0,14.44,0.14,73.38,2,1.6869688385269124,1.20233139050791,1.413612565445026,1
37.0,14.0,4.99,4.42,4.0,18.0,18.0,5.0,6.99,0.86,74.11,2,1.1039823008849559,1.3732809430255404,0.9944751381215469,1
20.0,5.0,12.23,8.02,0.0,1.0,5.0,3.0,17.17,1.3,22.74,0,1.5061576354679804,1.3925385239253854,4.545454545454545,1
33.0,4.0,10.75,6.22,3.0,9.0,10.0,2.0,13.46,1.41,41.74,1,1.7009493670886078,1.2405529953917052,1.098901098901099,1
38.0,1.0,4.88,7.83,7.0,18.0,16.0,9.0,7.54,1.79,61.81,1,0.6153846153846154,1.5140562248995986,0.8839779005524862,0
34.0,14.0,10.83,4.06,6.0,14.0,8.0,5.0,13.68,1.68,69.84,1,2.603365384615385,1.2516010978957,0.5673758865248227,2
37.0,15.0,9.81,4.14,4.0,6.0,4.0,2.0,11.27,0.23,71.46,2,2.3136792452830193,1.1372351160443996,0.6557377049180328,2
21.0,18.0,9.95,4.85,4.0,14.0,4.0,1.0,12.52,1.22,49.15,1,2.0101010101010104,1.245771144278607,0.28368794326241137,2
41.0,8.0,6.91,5.05,2.0,16.0,15.0,5.0,9.26,1.19,57.02,1,1.3417475728155341,1.3209700427960056,0.9316770186335402,1
32.0,18.0,6.66,7.82,5.0,15.0,3.0,7.0,9.52,0.61,55.8,1,0.8409090909090909,1.4082840236686391,0.19867549668874174,0
37.0,6.0,11.63,7.53,5.0,16.0,19.0,2.0,16.06,0.37,77.19,2,1.524246395806029,1.3691389599317987,1.1801242236024843,1
25.0,3.0,6.57,7.08,0.0,15.0,28.0,5.0,8.34,0.4,39.51,1,0.9150417827298051,1.250374812593703,1.8543046357615895,0
38.0,2.0,8.46,8.42,6.0,17.0,12.0,8.0,11.89,0.36,79.4,2,0.9929577464788734,1.389018691588785,0.7017543859649122,0
23.0,19.0,10.95,5.24,7.0,16.0,16.0,0.0,12.1,1.61,63.13,1,2.050561797752809,1.0950226244343892,0.9937888198757763,2
20.0,10.0,4.8,8.52,3.0,3.0,8.0,2.0,7.07,0.3,0.0,0,0.5568445475638051,1.442857142857143,2.5806451612903225,0
27.0,0.0,9.95,8.55,4.0,1.0,24.0,1.0,12.84,1.02,23.64,0,1.1502890173410403,1.2776119402985076,21.818181818181817,1
42.0,5.0,9.89,6.17,6.0,16.0,12.0,7.0,11.19,0.44,86.53,2,1.5773524720893144,1.12012012012012,0.7453416149068323,1
26.0,10.0,10.84,4.47,4.0,16.0,15.0,8.0,12.02,1.43,90.36,2,2.3719912472647704,1.0987202925045705,0.9316770186335402,2
22.0,0.0,7.7,7.63,4.0,1.0,14.0,9.0,9.94,0.32,39.5,1,0.9961190168175938,1.2743589743589743,12.727272727272727,0
29.0,6.0,8.49,5.68,2.0,1.0,9.0,5.0,12.02,0.05,54.13,1,1.4688581314878895,1.39930151338766,8.181818181818182,1
29.0,5.0,7.3,7.97,4.0,14.0,9.0,2.0,10.82,0.75,45.89,1,0.9045848822800495,1.4621621621621623,0.6382978723404256,0
38.0,13.0,12.08,4.82,7.0,15.0,19.0,9.0,14.06,0.61,100.0,2,2.4552845528455287,1.154351395730706,1.2582781456953642,2
32.0,1.0,5.31,6.7,5.0,9.0,27.0,7.0,6.72,0.8,57.49,1,0.7808823529411765,1.2421441774491684,2.967032967032967,0
21.0,3.0,13.63,6.54,7.0,1.0,15.0,9.0,14.79,1.51,63.84,1,2.0527108433734944,1.0772032046613256,13.636363636363635,2
20.0,10.0,10.35,4.5,1.0,7.0,22.0,6.0,11.71,0.02,88.44,2,2.25,1.120574162679426,3.098591549295775,2
42.0,14.0,12.87,5.82,2.0,11.0,19.0,1.0,16.59,0.08,52.88,1,2.1739864864864864,1.279105628373169,1.7117117117117118,2
42.0,17.0,8.26,4.42,0.0,13.0,0.0,6.0,12.68,0.51,77.38,2,1.8274336283185841,1.5167464114832536,0.0,1
37.0,0.0,7.32,6.32,1.0,13.0,10.0,0.0,8.95,1.78,13.62,0,1.1401869158878506,1.206199460916442,0.7633587786259542,1
26.0,2.0,13.01,8.21,2.0,11.0,12.0,7.0,15.62,0.34,76.87,2,1.565583634175692,1.1914569031273836,1.0810810810810811,1
27.0,2.0,4.99,5.35,6.0,1.0,24.0,4.0,7.41,1.99,13.42,0,0.9155963302752295,1.455795677799607,21.818181818181817,0
20.0,6.0,5.17,7.82,2.0,13.0,17.0,8.0,8.75,1.61,55.79,1,0.6527777777777778,1.6603415559772297,1.297709923664122,0
44.0,0.0,6.99,4.92,7.0,11.0,4.0,2.0,8.72,0.91,60.43,1,1.3924302788844622,1.229901269393512,0.3603603603603604,1
42.0,10.0,13.6,7.37,3.0,8.0,3.0,6.0,18.41,1.5,68.15,1,1.820615796519411,1.3437956204379562,0.3703703703703704,1
22.0,5.0,10.33,8.58,1.0,7.0,23.0,7.0,14.24,1.04,54.45,1,1.1900921658986177,1.3652924256951102,3.23943661971831,1
43.0,19.0,9.54,5.62,1.0,19.0,5.0,0.0,14.36,1.13,62.39,1,1.6678321678321677,1.4896265560165975,0.2617801047120419,1
42.0,2.0,11.05,8.5,7.0,15.0,14.0,5.0,13.16,1.16,81.47,2,1.2848837209302326,1.180269058295964,0.9271523178807948,1
27.0,18.0,8.17,6.53,5.0,9.0,22.0,1.0,11.52,1.3,37.26,1,1.2322775263951735,1.3929866989117292,2.417582417582418,1
41.0,1.0,11.58,5.58,1.0,6.0,1.0,7.0,15.51,0.12,63.04,1,2.0387323943661975,1.3279109589041096,0.1639344262295082,2
44.0,17.0,7.93,8.48,4.0,14.0,3.0,5.0,11.77,1.23,28.87,0,0.9242424242424242,1.4657534246575343,0.2127659574468085,0
34.0,11.0,12.26,4.16,5.0,8.0,13.0,2.0,13.35,1.43,66.07,1,2.8779342723004695,1.0800970873786409,1.6049382716049383,2
24.0,9.0,6.67,4.14,4.0,3.0,3.0,3.0,11.66,0.62,42.03,1,1.57311320754717,1.722304283604136,0.9677419354838709,1
22.0,4.0,6.78,7.0,4.0,5.0,27.0,6.0,11.49,1.96,22.09,0,0.9549295774647888,1.6700581395348837,5.294117647058824,0
38.0,8.0,9.22,7.98,5.0,11.0,28.0,8.0,10.7,0.29,67.97,1,1.1410891089108912,1.148068669527897,2.5225225225225225,1
20.0,1.0,8.31,7.76,0.0,14.0,17.0,9.0,11.48,1.82,67.55,1,1.0572519083969467,1.3650416171224733,1.2056737588652482,1
34.0,1.0,10.48,4.4,6.0,18.0,25.0,1.0,12.74,1.35,79.94,2,2.328888888888889,1.2041587901701323,1.3812154696132595,2
27.0,5.0,7.64,8.75,5.0,1.0,19.0,8.0,12.16,1.33,25.16,0,0.8632768361581921,1.5710594315245479,17.27272727272727,0
21.0,9.0,6.31,7.52,0.0,18.0,15.0,5.0,10.1,1.75,52.95,1,0.8280839895013123,1.575663026521061,0.8287292817679557,0
22.0,17.0,8.7,8.75,5.0,19.0,8.0,1.0,10.59,1.66,53.39,1,0.983050847457627,1.203409090909091,0.41884816753926696,0
43.0,11.0,9.61,5.65,0.0,19.0,7.0,7.0,10.75,0.69,82.9,2,1.671304347826087,1.1071060762100928,0.36649214659685864,1
33.0,3.0,8.99,7.47,4.0,1.0,10.0,3.0,7.6,1.02,4.93,0,1.1875825627476884,0.8360836083608361,9.09090909090909,1
43.0,16.0,9.57,8.3,6.0,14.0,13.0,7.0,10.72,0.1,62.55,1,1.1392857142857142,1.1085832471561532,0.9219858156028369,1
33.0,14.0,7.19,5.9,6.0,11.0,16.0,6.0,8.76,0.93,62.13,1,1.1983333333333335,1.2016460905349793,1.4414414414414416,1
30.0,5.0,7.92,8.82,5.0,0.0,12.0,6.0,11.46,1.88,26.6,0,0.8878923766816144,1.4289276807980051,120.0,0
35.0,15.0,8.99,5.32,3.0,13.0,7.0,6.0,10.77,0.55,52.75,1,1.6586715867158672,1.1848184818481848,0.5343511450381679,1
23.0,16.0,13.31,5.58,5.0,3.0,13.0,1.0,16.18,0.1,64.29,1,2.34330985915493,1.2065622669649514,4.193548387096774,2
39.0,2.0,10.83,8.6,0.0,10.0,10.0,7.0,14.23,1.17,64.25,1,1.2448275862068967,1.3019213174748399,0.9900990099009901,1
24.0,9.0,8.99,8.85,6.0,6.0,8.0,1.0,8.24,0.71,10.99,0,1.0044692737430168,0.9064906490649065,1.3114754098360657,1
41.0,4.0,10.45,5.43,2.0,12.0,7.0,5.0,12.72,0.76,64.95,1,1.8896925858951177,1.2056872037914694,0.578512396694215,1
40.0,13.0,12.49,4.68,4.0,13.0,13.0,9.0,16.34,1.16,97.93,2,2.6129707112970717,1.2978554408260525,0.9923664122137404,2
33.0,12.0,8.02,7.8,3.0,6.0,14.0,6.0,10.48,1.24,48.3,1,1.0151898734177216,1.2906403940886702,2.295081967213115,1
42.0,5.0,12.3,8.65,4.0,10.0,25.0,6.0,14.7,0.87,75.32,2,1.4057142857142857,1.1854838709677418,2.4752475247524752,1
35.0,11.0,5.54,7.0,7.0,19.0,0.0,6.0,7.32,1.02,53.795,1,0.7802816901408451,1.2978723404255321,0.0,0
37.0,7.0,12.23,7.17,2.0,19.0,23.0,3.0,15.61,1.99,73.49,2,1.6822558459422285,1.2660178426601785,1.2041884816753925,1
26.0,4.0,9.4,7.81,4.0,10.0,11.0,4.0,13.64,1.91,43.97,1,1.188369152970923,1.4357894736842105,1.0891089108910892,1
29.0,14.0,6.23,4.77,5.0,8.0,4.0,6.0,9.11,1.41,38.44,1,1.2792607802874747,1.4391785150078988,0.4938271604938272,1
26.0,15.0,8.07,8.87,1.0,3.0,24.0,7.0,9.53,0.32,36.21,1,0.8996655518394651,1.1664626682986536,7.741935483870967,0
20.0,0.0,13.88,5.82,3.0,1.0,13.0,2.0,18.23,0.72,57.13,1,2.3445945945945947,1.304005722460658,11.818181818181817,2
42.0,15.0,11.84,7.14,5.0,1.0,24.0,5.0,13.13,1.77,41.24,1,1.6353591160220995,1.0996649916247907,21.818181818181817,1
40.0,4.0,9.75,6.34,4.0,8.0,21.0,8.0,12.64,0.85,47.48,1,1.5139751552795033,1.2832487309644671,2.5925925925925926,1
38.0,2.0,5.15,6.34,1.0,18.0,15.0,9.0,7.19,1.91,61.35,1,0.7996894409937889,1.3695238095238096,0.8287292817679557,0
35.0,19.0,8.18,7.51,7.0,14.0,18.0,4.0,12.93,0.98,56.4,1,1.0749014454664916,1.5615942028985508,1.2765957446808511,1
38.0,14.0,6.63,8.97,4.0,17.0,27.0,3.0,10.58,1.72,46.51,1,0.7309812568908489,1.572065378900446,1.5789473684210524,0
23.0,12.0,4.71,7.3,4.0,15.0,15.0,8.0,7.98,0.07,42.36,1,0.6364864864864865,1.6590436590436592,0.9933774834437087,0
37.0,15.0,9.42,7.97,2.0,1.0,6.0,3.0,13.09,0.87,26.59,0,1.1672862453531598,1.375,5.454545454545454,1
21.0,10.0,12.89,4.14,6.0,11.0,14.0,2.0,16.02,1.4,80.57,2,3.0400943396226423,1.233256351039261,1.2612612612612613,3
20.0,1.0,10.76,8.05,5.0,0.0,22.0,6.0,12.35,1.73,53.795,1,1.320245398773006,1.1372007366482504,220.0,1
34.0,5.0,6.5,5.5,7.0,1.0,7.0,4.0,10.34,1.22,48.2,1,1.1607142857142858,1.5666666666666667,6.363636363636363,1
24.0,5.0,9.74,4.63,4.0,13.0,20.0,0.0,12.71,0.35,64.04,1,2.0591966173361524,1.2916666666666667,1.5267175572519085,2
39.0,13.0,13.43,4.57,5.0,6.0,20.0,7.0,16.97,1.77,65.71,1,2.8758029978586723,1.254249815225425,3.278688524590164,2
30.0,10.0,11.23,7.4,1.0,16.0,13.0,0.0,12.41,1.15,50.79,1,1.4973333333333334,1.0953221535745807,0.8074534161490683,1
29.0,7.0,10.89,8.99,2.0,14.0,19.0,8.0,12.46,0.22,57.26,1,1.1980198019801982,1.1337579617834395,1.3475177304964538,1
21.0,7.0,13.68,7.33,1.0,16.0,2.0,0.0,17.04,0.93,82.58,2,1.8411843876177658,1.2365747460087082,0.12422360248447203,1
22.0,0.0,11.99,5.31,1.0,8.0,27.0,3.0,14.83,1.4,61.17,1,2.216266173752311,1.226633581472291,3.3333333333333335,2
42.0,6.0,8.99,5.02,2.0,12.0,23.0,5.0,7.28,0.9,55.67,1,1.7558593750000002,0.800880088008801,1.9008264462809918,1
32.0,5.0,7.48,6.63,5.0,1.0,10.0,3.0,9.44,1.74,9.07,0,1.111441307578009,1.245382585751979,9.09090909090909,1
31.0,7.0,13.65,4.33,1.0,14.0,21.0,8.0,17.18,0.85,100.0,2,3.0812641083521446,1.2494545454545454,1.4893617021276595,3
39.0,18.0,8.9,6.0,0.0,19.0,13.0,0.0,10.14,1.17,63.14,1,1.459016393442623,1.1266666666666667,0.6806282722513088,1
24.0,19.0,5.12,7.33,5.0,10.0,21.0,9.0,7.86,1.02,57.1,1,0.6890982503364738,1.5057471264367817,2.0792079207920793,0
24.0,7.0,8.59,6.46,6.0,18.0,1.0,8.0,11.68,1.03,79.96,2,1.3094512195121952,1.3440736478711162,0.055248618784530384,1
25.0,13.0,10.97,6.13,6.0,13.0,3.0,3.0,13.2,0.45,89.42,2,1.7608346709470308,1.192411924119241,0.22900763358778625,1
28.0,17.0,13.98,5.0,4.0,3.0,20.0,6.0,18.26,0.45,94.93,2,2.7411764705882358,1.296875,6.451612903225806,2
21.0,15.0,7.24,8.09,2.0,10.0,26.0,5.0,8.47,0.56,50.12,1,0.8840048840048841,1.1539509536784742,2.5742574257425743,0
40.0,8.0,9.14,7.72,6.0,15.0,25.0,6.0,13.6,0.09,80.26,2,1.1687979539641946,1.4718614718614718,1.6556291390728477,1
31.0,14.0,12.8,8.3,2.0,1.0,4.0,1.0,16.69,0.33,55.29,1,1.5238095238095237,1.293798449612403,3.6363636363636362,1
22.0,9.0,7.55,5.07,5.0,1.0,18.0,5.0,10.34,1.02,30.18,0,1.460348162475822,1.3516339869281047,16.363636363636363,1
39.0,15.0,5.09,6.02,0.0,8.0,9.0,5.0,9.79,0.26,35.85,1,0.8316993464052288,1.8863198458574182,1.1111111111111112,0
41.0,3.0,13.49,8.91,7.0,3.0,20.0,2.0,17.3,0.27,46.24,1,1.4972253052164262,1.2729948491537897,6.451612903225806,1
31.0,19.0,8.88,4.79,0.0,7.0,20.0,3.0,13.6,1.94,34.8,0,1.815950920245399,1.5144766146993318,2.8169014084507045,1
43.0,12.0,9.03,7.36,0.0,17.0,1.0,5.0,11.92,0.85,73.84,2,1.210455764075067,1.3055859802847756,0.05847953216374269,1
36.0,4.0,10.21,5.19,0.0,14.0,20.0,5.0,13.02,0.81,60.8,1,1.9300567107750475,1.2628516003879728,1.4184397163120568,1
29.0,6.0,4.04,6.5,3.0,1.0,2.0,0.0,7.16,0.54,10.4,0,0.6121212121212122,1.7294685990338166,1.8181818181818181,0
43.0,8.0,13.31,8.0,7.0,10.0,14.0,9.0,14.57,1.02,84.38,2,1.64320987654321,1.0865026099925428,1.3861386138613863,1
33.0,7.0,7.61,6.44,2.0,16.0,18.0,7.0,12.24,1.19,74.33,2,1.1636085626911314,1.5875486381322959,1.1180124223602483,1
42.0,15.0,7.97,8.03,1.0,6.0,20.0,8.0,11.64,0.84,53.795,1,0.980319803198032,1.4423791821561338,3.278688524590164,0
36.0,5.0,5.74,6.13,2.0,7.0,24.0,1.0,9.21,0.79,12.17,0,0.9213483146067417,1.5770547945205482,3.3802816901408455,0
37.0,15.0,7.78,6.46,6.0,9.0,29.0,3.0,12.02,1.4,41.28,1,1.1859756097560976,1.5253807106598984,3.186813186813187,1
38.0,5.0,12.04,6.18,7.0,2.0,1.0,5.0,17.01,1.9,70.08,2,1.9171974522292994,1.4011532125205934,0.47619047619047616,1
36.0,13.0,12.0,4.75,2.0,12.0,24.0,1.0,13.65,1.76,58.87,1,2.4742268041237114,1.1280991735537191,1.9834710743801653,2
33.0,0.0,13.36,6.01,2.0,16.0,2.0,6.0,17.36,0.24,100.0,2,2.18657937806874,1.2897473997028233,0.12422360248447203,2
28.0,10.0,8.03,7.71,7.0,9.0,28.0,5.0,11.35,1.3,43.86,1,1.028169014084507,1.3960639606396066,3.076923076923077,1
27.0,12.0,11.09,8.24,0.0,18.0,14.0,7.0,13.93,0.01,100.0,2,1.329736211031175,1.2448614834673817,0.7734806629834253,1
32.0,18.0,9.07,6.3,0.0,8.0,22.0,6.0,13.98,1.27,40.35,1,1.4171875000000003,1.52453653217012,2.7160493827160495,1
32.0,16.0,12.04,6.97,3.0,15.0,27.0,9.0,16.44,0.93,87.78,2,1.702970297029703,1.354200988467875,1.7880794701986755,1
44.0,10.0,11.13,8.22,5.0,4.0,13.0,0.0,14.92,0.98,34.54,0,1.3377403846153846,1.3285841495992876,3.1707317073170733,1
26.0,7.0,7.68,8.07,2.0,8.0,16.0,9.0,10.21,1.18,48.04,1,0.9400244798041616,1.3123393316195375,1.9753086419753088,0
28.0,4.0,7.37,7.29,4.0,8.0,15.0,9.0,11.03,1.49,55.72,1,0.9972936400541272,1.4765729585006693,1.8518518518518519,0
41.0,9.0,6.52,8.08,7.0,5.0,16.0,4.0,9.65,1.46,33.3,0,0.7970660146699267,1.4577039274924473,3.1372549019607847,0
41.0,6.0,9.77,6.88,5.0,9.0,23.0,5.0,11.77,0.09,52.78,1,1.3997134670487106,1.192502532928065,2.5274725274725274,1
30.0,9.0,13.64,4.02,6.0,17.0,8.0,6.0,16.44,1.47,96.28,2,3.310679611650486,1.1965065502183407,0.4678362573099415,3
33.0,3.0,6.0,4.21,7.0,10.0,2.0,3.0,7.85,1.66,64.84,1,1.3921113689095128,1.2868852459016393,0.19801980198019803,1
23.0,8.0,4.95,8.9,3.0,14.0,21.0,8.0,7.95,0.14,58.03,1,0.55,1.5742574257425743,1.4893617021276595,0
32.0,13.0,5.19,4.72,7.0,6.0,13.0,0.0,9.07,0.65,16.8,0,1.0767634854771786,1.714555765595463,2.1311475409836067,1
21.0,1.0,11.83,6.02,6.0,13.0,2.0,2.0,12.98,1.58,75.13,2,1.9330065359477127,1.088013411567477,0.15267175572519084,1
42.0,8.0,7.5,8.67,0.0,7.0,5.0,9.0,12.02,1.02,47.0,1,0.8551881413911061,1.581578947368421,0.7042253521126761,0
24.0,0.0,6.24,4.98,6.0,18.0,22.0,1.0,7.32,1.39,75.96,2,1.2283464566929134,1.1545741324921137,1.2154696132596685,1
30.0,9.0,7.53,8.22,2.0,14.0,14.0,1.0,10.6,1.0,30.02,0,0.9050480769230769,1.3892529488859764,0.9929078014184397,0
25.0,10.0,10.45,8.09,0.0,18.0,18.0,0.0,13.74,1.96,56.31,1,1.2759462759462759,1.3023696682464456,0.9944751381215469,1
37.0,19.0,9.47,8.93,7.0,17.0,14.0,2.0,13.51,1.87,63.55,1,1.0487264673311187,1.4117032392894462,0.8187134502923976,1
40.0,2.0,11.44,5.41,5.0,16.0,12.0,9.0,12.02,0.56,94.88,2,2.076225045372051,1.0415944540727904,0.7453416149068323,2
29.0,5.0,7.39,5.58,1.0,2.0,4.0,4.0,10.06,0.77,25.33,0,1.301056338028169,1.3431241655540722,1.9047619047619047,1
23.0,5.0,8.52,8.51,0.0,2.0,0.0,5.0,9.79,0.86,15.75,0,0.9895470383275261,1.1357308584686776,0.0,0
28.0,1.0,5.02,5.17,0.0,6.0,11.0,7.0,8.79,0.21,39.98,1,0.952561669829222,1.716796875,1.8032786885245902,0
25.0,17.0,4.73,6.74,3.0,9.0,14.0,3.0,7.77,0.81,10.19,0,0.6915204678362574,1.6086956521739129,1.5384615384615385,0
21.0,1.0,8.62,7.54,1.0,16.0,24.0,0.0,10.95,1.55,37.01,1,1.1282722513089005,1.2557339449541285,1.4906832298136645,1
36.0,11.0,7.02,6.46,5.0,14.0,18.0,8.0,8.96,1.69,63.64,1,1.0701219512195121,1.258426966292135,1.2765957446808511,1
24.0,4.0,10.13,8.69,7.0,7.0,1.0,2.0,11.61,1.77,20.6,0,1.1524459613196816,1.1348973607038122,0.14084507042253522,1
44.0,19.0,4.43,7.33,4.0,16.0,2.0,7.0,6.61,0.03,56.76,1,0.5962314939434724,1.45916114790287,0.12422360248447203,0
25.0,6.0,5.22,4.24,4.0,2.0,6.0,3.0,8.05,1.58,29.01,0,1.2027649769585254,1.5131578947368425,2.857142857142857,1
31.0,15.0,12.65,4.68,7.0,3.0,27.0,2.0,15.56,1.01,50.99,1,2.6464435146443517,1.2203921568627452,8.709677419354838,2
42.0,19.0,9.66,4.95,4.0,7.0,10.0,2.0,12.99,0.41,54.48,1,1.912871287128713,1.3309426229508197,1.4084507042253522,1
40.0,0.0,11.12,5.22,2.0,12.0,27.0,3.0,13.57,1.0,52.96,1,2.0902255639097747,1.2094474153297685,2.231404958677686,2
29.0,0.0,12.42,7.65,4.0,0.0,9.0,3.0,17.1,1.69,41.27,1,1.6025806451612903,1.3658146964856233,90.0,1
41.0,16.0,8.64,4.44,2.0,17.0,7.0,6.0,11.62,0.87,88.78,2,1.9030837004405288,1.3295194508009152,0.4093567251461988,1
40.0,0.0,11.61,5.75,5.0,10.0,1.0,1.0,14.3,1.98,53.07,1,1.9846153846153847,1.2211784799316825,0.09900990099009901,1
44.0,19.0,9.25,8.56,5.0,5.0,13.0,7.0,10.44,1.23,43.92,1,1.0681293302540416,1.1165775401069518,2.5490196078431375,1
25.0,12.0,6.23,6.78,0.0,15.0,12.0,1.0,9.63,0.98,53.27,1,0.9055232558139535,1.5213270142180095,0.794701986754967,0
27.0,8.0,7.38,5.33,7.0,18.0,6.0,0.0,10.79,0.59,55.18,1,1.3591160220994476,1.442513368983957,0.3314917127071823,1
21.0,14.0,8.9,8.79,4.0,16.0,26.0,7.0,12.23,0.02,60.88,1,1.0011248593925761,1.358888888888889,1.6149068322981366,1
